S1_NPTXR_1	S1_NPTXR_2	S1_NPTXR_3	S1_NPTXR_4	S1_NPTXR_5	S1_Scramble_1	S1_Scramble_2	S1_Scramble_3	S1_Scramble_4	S1_Scramble_5	S2_NPTX2_1	S2_NPTX2_2	S2_NPTX2_3	S2_NPTX2_4	S2_NPTX2_5	S2_NPTXR_1	S2_NPTXR_2	S2_NPTXR_3	S2_Scramble_1	S2_Scramble_2	S2_Scramble_3
sp|P56524|HDAC4_HUMAN	-0.0755947993793525	-0.342056989234869	-0.124563899991824	0.296338955113111	0.345480841159954	0.00833111986167377	0.124350725751763	-0.089093369728246	-0.112940880944492	-0.0302517026077312	0.115628892940732	0.0404767039900543	0.0890101296198735	0.229034272356177	-0.13330666995081	-0.0554855473233627	0.0138541701090235	-0.2532667582484	0.00176387365052723	-0.0212281763193563	-0.0264808908244641
sp|P56537|IF6_HUMAN	-0.0757252739198316	-0.368474755056502	-0.176180329763375	0.200042217671925	0.250193552627224	0.175628492353351	0.161818685256124	-0.0697355397562482	-0.0846852100057462	-0.0128818394069348	-0.179958097729715	0.129212650523644	0.146169468392835	0.168329127667106	-0.166072803230822	-0.110449874791241	-0.0433985166133636	-0.243610696139814	0.157612974321605	0.127763774825752	0.0144019927740094
sp|P56545|CTBP2_HUMAN	-0.148991626581166	-0.444105077244934	-0.0119995717730677	0.226749989163116	0.179683153148789	0.266829627111606	0.169841444526611	-0.0993585807398383	-0.20720694709186	0.0685575894807301	-0.0735635067893299	0.083595424711428	0.135734137732343	0.165137457717384	-0.148441152629623	-0.104053569640476	0.0376020188382651	-0.128968234317345	0.0653382193110578	0.00305575428608666	-0.035436549219799
sp|P56556|NDUA6_HUMAN	0.00164585277263952	-0.330200269234557	-0.128116059477587	0.18632554834063	0.185520198606348	0.114729887575487	0.241459385871536	-0.0535272501831996	-0.0964448585458022	-0.121392435725504	-0.178143786857922	0.109030035987721	0.115867327551994	0.190772979935857	-0.135133363963398	-0.0279779422719318	0.0529697259497573	-0.162330908939389	0.042782632701575	0.108383200864496	-0.116219900958765
sp|P56557|TM50B_HUMAN	0.153334504955507	-0.164078619715238	-0.0834908093227509	0.222922635535359	0.285153406714918	-0.0020324760134739	-0.00528120574303598	-0.176769838170687	-0.167986678342357	-0.0617709198982517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P56589|PEX3_HUMAN	-0.0654811007978135	-0.301667013980799	-0.0844576839539664	0.146863958488564	0.204194888123288	0.143936283802212	0.202025133859671	-0.0959831672940431	-0.121096700470219	-0.0283345977769052	-0.225104470745967	0.148555798222107	0.141173073730332	0.27020628491266	-0.105248358734594	-0.0548161346484261	-0.0999025636756947	-0.220504210429586	0.0760224120055783	0.11942480060546	-0.0498066312418753
sp|P56705|WNT4_HUMAN	-0.0636605334463531	-0.197731083296525	0.0765591292211377	0.160279387783432	0.174819779098318	0.0416990865810973	0.0807675411423695	-0.0541713304719867	-0.172199292468378	-0.0463626841431225	-0.201513028937347	0.697154489097841	0.0432260747676325	0.367525828126067	-0.0956660655328425	-0.26073649118285	0.15206868763026	-0.33306208335156	0.00759640788054589	-0.318758830535625	-0.0578349879621279
sp|P56817|BACE1_HUMAN	-0.0574782695780525	-0.2854264149696	-0.13416797720178	0.22678168019415	0.239915647722647	0.0908391392315931	0.126598547754619	-0.071427783027871	-0.142445020988091	0.00681045086237466	-0.053063722439242	0.135361127074544	0.11291020950137	0.108313018390526	-0.091650359950628	-0.0909971745287937	0.118975831406886	-0.199304426563747	0.0278128363480404	0.0326979700431346	-0.101055309282096
sp|P56856|CLD18_HUMAN	0.104200186450204	-0.172260971001015	-0.0567324472309605	0.291377836315884	0.206305973854256	0.0579802263423678	0.137813760264831	-0.156608645936233	-0.222991801833015	-0.189084117226331	-0.173329559740413	0.0784168612622477	0.0993986321146458	0.127971407629516	-0.205694555084613	0.14280023097323	0.108227274489115	0.0111189261878212	-0.0380191754987926	0.00684405000455836	-0.15773409233732
sp|P56937|DHB7_HUMAN	-0.158719638615794	-0.424648316361933	-0.0920144446786315	0.140348372504624	0.213324620518761	0.22450483331237	0.212296451797017	-0.0134394501652626	-0.0897893606900526	-0.0118630676211115	-0.163046487829052	0.116780698135748	0.1825911703659	0.139724490488127	-0.178575377706306	-0.149275872975383	0.0294742108529603	-0.293631891202279	0.153098447976623	0.217429318063	-0.0545687061693461
sp|P56945|BCAR1_HUMAN	-0.191920606952908	-0.463553121318783	-0.223646880280451	0.0872659308311156	0.137239714325746	0.162774446618532	0.271244396386852	0.0449836006174229	0.0737498719225734	0.101862647849887	-0.0675720080212212	0.0975562106493762	0.109497123662731	0.244865245776781	-0.0432053835985748	-0.184716862178565	-0.0208489347042484	-0.238592434256561	0.14514950776928	0.023364464970238	-0.0654969300692435
sp|P56962|STX17_HUMAN	-0.00578427757387757	-0.285068607605082	-0.0984899678769635	0.225263688732301	0.197158065570549	0.0373861939385535	0.127816660895099	-0.0819611367673434	-0.0818066852359839	-0.0345139340772635	-0.159402844976254	0.0792715188062372	0.158003170231083	0.244032373044437	-0.128666430073823	-0.0657250614770232	0.0544347656292911	-0.100915490288524	0.0434128108407335	0.00465135588686503	-0.129096167623029
sp|P57054|PIGP_HUMAN	-0.100721232666555	-0.349462527800051	0.00758501087553248	0.260002115974461	0.198966647585674	0.09504944849918	0.0526641810310079	0.0315768832653713	-0.12777810314855	-0.0678824236160804	0.161139365785499	0.117548837180935	0.0236855366217201	0.209053665384552	-0.375460226705679	-0.204173347917924	-0.0373497112537378	-0.282626019181924	0.265001830989864	0.111807575272411	0.0113724938242781
sp|P57055|DSCR6_HUMAN	0.0975474530631128	-0.108382807160129	0.0298226060628246	0.315091353596199	0.332685458137075	-0.140794492559238	-0.0601519857219603	-0.145599513407243	-0.152056215965003	-0.168161856045649	-0.290819896344611	0.181840213010669	0.0809553857611882	-0.163521093490381	-0.319389113595524	-0.0670735481230993	0.218848827066851	-0.105273211103092	0.0354494060986946	0.239753413383669	0.18922961733563
sp|P57060|RWD2B_HUMAN	-0.188165521215966	-0.325343414012599	-0.234587948344516	0.168740998634535	0.288228494224034	0.004604127451433	0.233782456376809	-0.0249703608629097	-0.0120955658173495	0.0898067335665195	0.13864744531723	0.176529915660556	0.20401689490304	0.153073958898772	-0.293313626492712	-0.0606041863289704	-0.0598092966771397	-0.320782146968573	0.010433663642665	0.0303687571442628	0.021438620900864
sp|P57076|CF298_HUMAN	-0.060184627839162	-0.427871135792865	-0.195894463331958	0.224193643986727	0.277583408209064	0.103063950746377	0.184466915307148	-0.0586149098924448	-0.0317574959856845	-0.0149852854072142	-0.194630343983127	0.0530037466440148	0.0766710334279992	0.230907492792593	-0.157744243486318	-0.0937235824461282	-0.0305763821499095	-0.123899699255474	0.165189077500313	0.159737421309291	-0.0849345203532606
sp|P57081|WDR4_HUMAN	-0.0704664847302001	-0.388705351668839	-0.127714448149001	0.199771819188803	0.235814770676081	0.0954137163058043	0.146230740525304	-0.0943202565219849	-0.0152221028176729	0.019197597191694	0.196857776110007	0.0418289282969325	0.118455312046958	0.162608532609968	0.0225647926519901	-0.149731664255571	-0.0369961918060797	-0.357771822026436	0.112069764776656	0.104247973856791	-0.214133402261219
sp|P57086|SCND1_HUMAN	0.0132686366994612	-0.579651544589678	-0.112592183254522	0.235283744100386	0.179931866711758	0.269427614341106	0.219547584030861	-0.0995130469291912	-0.160017131173295	0.0343144600631016	-0.241558803415468	-0.0027153268950542	0.139776261223777	0.109041021744566	-0.206850316592606	-0.0463304167225463	0.0402264544420439	-0.155634606663118	0.128154560991764	0.131561116152563	0.104330055734075
sp|P57088|TMM33_HUMAN	-0.0561499293969823	-0.378364655417617	-0.119974383092996	0.187476290188875	0.132717595434755	0.204132282347524	0.225934608634703	-0.0730684682906478	-0.125148046636157	0.0024447062285303	-0.126484367793237	0.0429529251109149	0.0944411180108889	0.145772520701157	-0.193016536102188	-0.0297035350697112	0.0998195696424811	-0.174712403527903	0.0904663606861923	0.120082122717396	-0.0696177743759958
sp|P57105|SYJ2B_HUMAN	-0.00668387502583469	-0.437412657126238	0.0188268414252612	0.311140589027841	0.349873158456749	0.183311188231611	0.0596768584384618	-0.174228812171535	-0.166795310280882	-0.137707980975448	-0.142847746250711	0.088952741479329	0.15571964181463	0.136338503102979	-0.285978054572363	-0.00226195456804851	0.0835362109063961	-0.0839858756911302	0.0775193331898004	0.0544967338016708	-0.08148953321256
sp|P57678|GEMI4_HUMAN	-0.0301281783054403	-0.307094491277595	-0.0823522330921807	0.211948318582646	0.220705663613029	0.124291628605395	0.159571251065766	-0.0889021448481452	-0.170444567494686	-0.0375952468488035	-0.102546475050643	0.0411291953343263	0.0679077878839616	0.186228500698336	-0.107293416025002	0.0162791740128774	0.0367564207231294	-0.159032606166887	0.058562155454343	0.0672862223378855	-0.105276959202332
sp|P57682|KLF3_HUMAN	0.00217547811432617	-0.141730731465435	0.0581552163538842	0.204215758775212	0.27630026460062	-0.0920654876452105	-0.0300366258284134	-0.13407706739465	-0.0987735260791316	-0.0441632794312114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P57721|PCBP3_HUMAN	-0.0811145932298742	-0.282376896355916	0.107662642089175	0.215004477734766	0.326123265761258	0.0305553558711051	0.0627863341379584	-0.139882258499362	-0.171731155520209	-0.0670271719889118	-0.0409476405702103	0.171861289572917	0.14818405128675	0.280936089505678	-0.0573982574516254	-0.0955432135973402	-0.0144467571222119	-0.204761652788585	0.0425052799615735	-0.0466480494326192	-0.183741139364331
sp|P57723|PCBP4_HUMAN	-0.0423218490019161	-0.369561960831882	-0.0586717010379999	0.193847808511614	0.185408717550119	0.0694783870281898	0.158674506556697	-0.0213805960443333	-0.0856045824427324	-0.0298687302877671	-0.16814160975366	-0.0144037528554119	0.0656287298297057	0.0425303567983544	-0.213049110324894	-0.00260636916911307	0.105828360475724	-0.0483694226527891	0.161255154052552	0.0403208514027644	0.03100681219676
sp|P57735|RAB25_HUMAN	-0.0809075274951214	-0.468027614114855	-0.143131494296113	0.217233108829313	0.177860869701015	0.149227113287308	0.163051374069171	-0.00265298081611783	-0.0836025277202438	0.0709496785556303	-0.167827628834361	0.102257574761106	0.100884960515906	0.199274068310358	-0.138714169671926	-0.0758486096950559	0.0167077262752178	-0.238098472724079	0.0891553753874415	0.0910016754264439	0.0212075002489414
sp|P57737|CORO7_HUMAN	-0.014396530242783	-0.296643094562137	-0.147029863729559	0.217320246410302	0.206325528609399	0.117836698872244	0.157542732104224	-0.0883720114301263	-0.126065104827744	-0.0265186012038331	-0.0732358256320608	0.0151183733706459	0.09252568670819	0.130682171279185	-0.121999528037334	-0.0447405376126721	0.0839135356805972	-0.178849759719128	0.153614047248251	0.0355430334211884	-0.092571196706869
sp|P57740|NU107_HUMAN	-0.040871407937402	-0.343074226632646	-0.116799737363161	0.195389284429401	0.221680284057971	0.101683067220618	0.154254123162853	-0.0858610110063406	-0.0979203803652619	0.0115200044339532	-0.0879836530334623	0.0472287371397249	0.106246310699102	0.19194114373268	-0.0463423096594849	-0.0891862308377139	0.0308404185457743	-0.178400662076935	0.0342671732355792	0.0443895211715588	-0.0530004489168307
sp|P57768|SNX16_HUMAN	0.00649413656572651	-0.172452122599449	0.0329898129550057	0.337484306813117	0.2273722471937	-0.110632911630704	0.027936301997477	-0.0576929897559108	-0.217995550065889	-0.0735032314730837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P57772|SELB_HUMAN	-0.0619061313157149	-0.376044812585922	-0.106478187896884	0.173464878133544	0.239761988823515	0.138040877387443	0.231544448740067	-0.0896603319985845	-0.0670099639387554	-0.081712765348721	-0.146545521143953	0.114143573111944	0.126678413083204	0.225432300394597	-0.151978753924744	-0.082158909545752	0.0170065112853986	-0.174649238701068	0.117520318755931	0.0238919297874339	-0.0693406231029985
sp|P57775|FBXW4_HUMAN	0.0461792147264242	-0.329296291998918	-0.159768370588308	0.170482687734433	0.198423170455044	0.191073207361597	0.114740970754195	-0.118495489778794	-0.162829529555867	0.0494904308901842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P58004|SESN2_HUMAN	-0.0149901901451617	-0.328572017453674	-0.0879081937845092	0.315779569561135	0.270380333033985	0.0377902306500338	0.0584159252103254	-0.0801530460579108	-0.151525120569308	-0.0192174904449268	-0.0409009468740225	0.0056671090294618	0.144018549994957	0.271595639141656	-0.0146354311571642	0.0199737758889127	-0.0596054807386369	-0.171292724588571	-0.0860996362029062	0.0290639438923555	-0.097784798386048
sp|P58005|SESN3_HUMAN	-0.0050999077520465	-0.358808134400266	-0.0806188845465437	0.331823234274178	0.200805020281749	0.0432792341060559	0.153810618469376	-0.132222075783029	-0.0897674439751957	-0.0632016606742875	0.000256649123218562	0.129291968966955	0.285816842368941	0.361912891554435	-0.119118707183159	-0.25867336798035	-0.0916760579391785	-0.218356734518798	0.112382023948843	0.0265021981839128	-0.228337706524825
sp|P58107|EPIPL_HUMAN	-0.111957315813652	-0.422926453382969	-0.142470809817098	0.0975230243584968	0.17399310434123	0.140710681554409	0.187359272853839	0.0187352013743299	-0.0270460547402785	0.0860793492716772	0.280251901349046	0.102319826414001	0.114723876529328	0.201726535228246	-0.000124443146717354	-0.231005263265334	-0.128427216799127	-0.384759275604476	0.107551590179202	0.0594395633801672	-0.121697094264342
sp|P58215|LOXL3_HUMAN	-0.252249544520659	-0.431614306559809	-0.220486583428042	0.103881304606253	0.143120497309883	0.136671235143153	0.140453663776573	0.0676765973852011	0.0447998817318519	0.267747254555585	-0.0517579570097718	0.14139426384643	0.159752631266717	0.297971715442077	-0.0111525762928669	-0.14007799913349	-0.111910159630849	-0.387615728443105	0.0250988631526724	0.0907020965719889	-0.0124051497698086
sp|P58400|NRX1B_HUMAN	-0.400230384958221	0.151122086324916	-0.143154979868852	0.370525566621352	0.0700982881602684	-0.034768206887976	-0.133705113967679	0.141964744801905	-0.124624849808393	0.102772849582671	0.218141149535243	0.104159313347481	0.154818232701231	0.18067602689211	-0.0576044802314213	-0.224975385612781	-0.0311430077467768	-0.314558009764768	0.00824867612593811	0.0502846710276482	-0.0880471862739106
sp|P58499|FAM3B_HUMAN	0.00169983950634614	-0.269493208085163	-0.158992646846337	0.208303695974825	0.197176039542001	0.13530310695161	0.182975356498976	-0.056243075513978	-0.166633190119484	-0.0740959179088086	-0.0217140719462507	0.0889973328601465	0.136154328667395	0.230788453826953	-0.330034482998488	-0.0398497706606604	0.132450851061039	-0.147801114850248	0.0466602525361981	0.0215289324408499	-0.117180710936941
sp|P58546|MTPN_HUMAN	0.0730177999476482	-0.118763751243865	-0.386799017170189	-0.132501759098022	0.144745964815089	0.337547969764621	0.284546105312654	0.193788237512193	0.0739636983683698	-0.469545248208511	-0.0622234416050358	-0.179841665080445	-0.0226068737715435	0.0712230675338082	-0.15071699863611	-0.200372965957348	0.393615107113578	-0.0774665755268553	0.10440083313807	0.0210198849024364	0.102969627889439
sp|P58557|YBEY_HUMAN	0.0161823632223989	-0.397246721190919	0.00854848557953118	0.0232703815869904	0.172447190648218	0.0821124658964194	0.240352059649192	-0.151376296258379	0.0252019525492487	-0.0194918816827099	-0.107163530699948	0.0632954697410007	0.0842545421405086	0.154427078761626	-0.167270298031523	0.0182884262731621	-0.00178899666097972	-0.232725538286121	0.225815266784058	0.0805023980599175	-0.117634818081708
sp|P59190|RAB15_HUMAN	0.0294919981242059	-0.420984974674429	-0.0748470009318445	0.104664324131165	0.255987014678105	0.0866418919066673	0.233133067280872	-0.123449263603118	-0.073706321245983	-0.0169307356656557	-0.0656462363872149	0.174605848696559	0.196234026013126	0.135346081963317	-0.147289261129908	-0.203527624909383	0.0461488331590277	-0.240703213770389	0.110341356207112	0.116327710092918	-0.121837519935173
sp|P59768|GBG2_HUMAN	0.0973042733781533	-0.444944884998451	-0.0866599520943043	0.125484223553951	0.145197219703985	0.03438404042108	0.175489175571636	-0.021003212910052	0.121721470373627	-0.146972352999635	0.00318598989246451	0.0461682107137596	-0.0183925694368309	0.271611486308754	0.0982232777624231	-0.149794577446431	0.110490442912025	-0.174506580623277	-0.0778610988796994	-0.0100310557517842	-0.0990935254514096
sp|P59780|AP3S2_HUMAN	-0.229244260340105	-0.492975231173214	-0.26594051586812	0.0572248685444386	0.0954837609569949	0.288884144007859	0.273232793576148	0.0987699607089041	0.0490371111628579	0.125527368424223	-0.276714863161996	0.164718509989537	0.13770806600504	0.272456634496706	-0.258769632226243	-0.141180804458179	-0.160113725782774	-0.295342658864548	0.219115156121065	0.2814822369914	0.0566410808899862
sp|P59923|ZN445_HUMAN	9.95567852247625e-06	-0.249595754158846	-0.00479797886255535	0.166771793957398	0.287060637464815	-0.0313562355943663	0.0552727203207038	-0.150492909301481	-0.162485813477395	0.0896135839731926	-0.281185940191853	0.142151902840917	0.0182926761450251	0.267089840575121	-0.217382209405773	0.0410941124811878	0.0960667902543328	8.31439758768462e-05	-0.0311250607572809	-0.00328428793987729	-0.0318009679776803
sp|P59998|ARPC4_HUMAN	-0.00260583924149433	-0.415408778366308	-0.129817685720268	0.085143691180393	0.2346891324342	0.0535330045883426	0.373419318415501	-0.13764262388287	-0.00789014258255559	-0.0534200768249532	-0.231882802618996	0.00925422769827074	0.124214915051434	0.202180106480924	-0.210877271252192	-0.073497631780034	0.0439440187236488	-0.21329216341195	0.18942122438987	0.116871054052489	0.0436643226665287
sp|P60002|ELOF1_HUMAN	-0.0486591655654611	-0.166280912046787	-0.125639235624522	0.112995312491072	0.0978247471794129	0.0976417290022533	0.040170459151354	-0.00328614681225433	-0.0699804748679296	0.0652136870928526	-0.296447272194132	-0.00544771630284287	0.0371487330977488	0.0112126132042851	-0.1075624324966	0.0657411953351147	-0.00600538763666663	-0.0586641848166926	0.186798162245309	0.0984221355116609	0.0748041540528112
